Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
Messi,Blue,5.8,-5,1,16,66,15,15,3,5,3,2,10,84,0,32,206,0.33,20.0,6.25,0,2,0,4.12,1.0,0.01,0,6,3,1,0,6,0,4,37.5,33.33,200.0,133.33,3950939,A Flaccid Type Map
bubblez,Blue,5.8,-5,1,7,56,6,7,6,6,33,1,10,83,0,32,206,0.86,10.0,14.29,1,0,0,8.0,5.5,0.16,1,3,0,0,0,3,1,3,42.86,0.0,50.0,50.0,3950939,A Flaccid Type Map
Enervate,Red,5.5,5,0,8,37,8,8,11,11,50,1,10,88,0,34,174,1.38,10.0,0.0,0,0,0,4.62,4.55,0.29,0,1,1,0,0,1,2,2,12.5,0.0,9.09,18.18,3950939,A Flaccid Type Map
Light,Red,5.8,5,0,4,10,4,8,5,5,81,1,10,46,0,18,174,0.62,10.0,0.0,4,0,0,2.5,16.2,0.47,0,3,1,0,0,3,0,3,75.0,0.0,60.0,60.0,3950939,A Flaccid Type Map
Messi,Red,8.0,4,4,16,97,12,14,7,12,61,4,14,81,40,40,258,0.86,28.57,25.0,2,5,0,6.06,8.71,0.24,0,5,0,0,0,5,1,5,31.25,0.0,71.43,71.43,3950941,Asida
TheG,Blue,8.0,-4,0,10,41,10,15,10,10,101,0,14,113,20,48,277,0.67,0.0,0.0,5,0,0,4.1,10.1,0.36,0,4,3,1,1,4,1,5,40.0,33.33,40.0,50.0,3950941,Asida
danp,Red,7.9,4,3,14,88,10,10,11,11,47,4,14,93,5,37,258,1.1,28.57,21.43,0,0,1,6.29,4.27,0.18,1,3,2,0,0,3,2,2,21.43,0.0,27.27,18.18,3950941,Asida
Light,Red,8.0,4,1,10,47,9,9,6,8,25,0,14,101,45,49,258,0.89,0.0,10.0,0,2,0,4.7,4.17,0.1,0,3,0,0,0,3,1,3,30.0,0.0,50.0,50.0,3950941,Asida
Enervate,Blue,8.0,-4,1,14,106,13,15,14,15,22,3,14,100,5,41,277,1.0,21.43,7.14,2,1,0,7.57,1.57,0.08,2,4,1,0,0,4,0,4,28.57,0.0,28.57,28.57,3950941,Asida
tits,Red,8.0,4,0,10,45,10,14,19,22,93,1,14,114,30,50,258,1.57,7.14,0.0,4,3,0,4.5,4.89,0.36,0,5,4,1,2,5,1,7,50.0,25.0,26.32,36.84,3950941,Asida
perl,Blue,8.0,-4,1,14,64,13,16,3,5,22,1,14,100,45,49,277,0.31,7.14,7.14,3,2,0,4.57,7.33,0.08,0,5,0,0,0,5,0,5,35.71,0.0,166.67,166.67,3950941,Asida
Prime,Blue,8.0,-4,2,12,47,9,13,12,14,66,1,14,81,35,39,277,1.08,7.14,16.67,4,2,1,3.92,5.5,0.24,0,4,4,2,1,3,0,2,33.33,50.0,25.0,16.67,3950941,Asida
Messi,Blue,9.4,1,2,15,54,13,13,14,14,75,0,18,102,0,40,310,1.08,0.0,13.33,0,0,0,3.6,5.36,0.24,0,6,1,0,0,6,0,4,40.0,0.0,42.86,28.57,3950943,A Flaccid Type Map
Russ,Red,9.4,-1,0,8,57,8,8,19,22,127,3,18,74,0,28,254,2.75,16.67,0.0,0,3,0,7.12,6.68,0.5,0,2,1,0,1,2,0,2,25.0,0.0,10.53,10.53,3950943,A Flaccid Type Map
Enervate,Red,9.4,-1,3,17,80,14,14,15,15,41,3,18,132,0,52,254,1.07,16.67,17.65,0,0,0,4.71,2.73,0.16,0,5,2,0,0,5,0,5,29.41,0.0,33.33,33.33,3950943,A Flaccid Type Map
KING KRULE,Blue,9.4,1,0,16,63,16,17,12,12,15,2,18,139,0,54,310,0.71,11.11,0.0,1,0,0,3.94,1.25,0.05,0,8,4,2,0,8,0,9,50.0,50.0,66.67,75.0,3950943,A Flaccid Type Map
tits,Blue,9.4,1,0,9,34,9,13,18,18,91,2,18,109,0,42,310,1.38,11.11,0.0,4,0,0,3.78,5.06,0.29,0,2,0,0,0,2,2,1,22.22,0.0,11.11,5.56,3950943,A Flaccid Type Map
bubblez,Blue,9.4,1,2,18,103,16,17,10,10,32,5,18,115,0,46,310,0.59,27.78,11.11,1,0,0,5.72,3.2,0.1,0,3,2,1,0,3,1,6,16.67,50.0,30.0,60.0,3950943,A Flaccid Type Map
BallsToYou.,Red,9.4,-1,0,22,131,22,22,8,9,12,2,18,128,0,50,254,0.41,11.11,0.0,0,1,0,5.95,1.5,0.05,1,8,3,2,0,8,1,9,36.36,66.67,100.0,112.5,3950943,A Flaccid Type Map
Prime,Red,9.4,-1,0,10,42,10,10,12,12,141,1,18,107,0,42,254,1.2,5.56,0.0,0,0,0,4.2,11.75,0.56,0,3,2,1,1,3,0,4,30.0,50.0,25.0,33.33,3950943,A Flaccid Type Map
Messi,Red,8.0,-1,0,13,93,13,13,6,6,21,2,14,102,0,40,264,0.46,14.29,0.0,0,0,0,7.15,3.5,0.08,0,2,0,0,0,2,0,3,15.38,0.0,33.33,50.0,3950944,Catch-24
Light,Red,8.0,-1,1,15,87,14,14,8,8,15,1,14,122,0,48,264,0.57,7.14,6.67,0,0,0,5.8,1.88,0.06,1,6,2,1,0,6,0,7,40.0,50.0,75.0,87.5,3950944,Catch-24
KING KRULE,Red,8.0,-1,0,11,57,11,13,6,6,27,2,14,99,0,38,264,0.46,14.29,0.0,2,0,0,5.18,4.5,0.1,0,4,0,0,0,4,0,5,36.36,0.0,66.67,83.33,3950944,Catch-24
Toidi,Red,8.0,-1,1,5,23,4,5,11,12,70,3,14,42,0,16,264,2.4,21.43,20.0,1,1,0,4.6,6.36,0.27,0,2,1,0,0,2,0,2,40.0,0.0,18.18,18.18,3950944,Catch-24
tits,Blue,8.0,1,0,8,71,8,8,9,9,32,2,14,90,0,36,260,1.12,14.29,0.0,0,0,0,8.88,3.56,0.12,0,1,0,0,0,1,1,1,12.5,0.0,11.11,11.11,3950944,Catch-24
Enervate,Blue,8.0,1,0,10,61,10,13,10,10,53,0,14,128,0,50,260,0.77,0.0,0.0,3,0,0,6.1,5.3,0.2,0,2,1,1,0,2,1,4,20.0,100.0,20.0,40.0,3950944,Catch-24
Russ,Blue,8.0,1,2,8,60,6,7,11,11,84,2,14,79,0,30,260,1.57,14.29,25.0,1,0,0,7.5,7.64,0.32,0,2,0,0,0,2,0,3,25.0,0.0,18.18,27.27,3950944,Catch-24
Prime,Blue,8.0,1,1,10,72,9,9,11,11,37,2,14,61,0,24,260,1.22,14.29,10.0,0,0,0,7.2,3.36,0.14,1,3,1,1,1,3,1,5,30.0,100.0,27.27,45.45,3950944,Catch-24
Light,Red,8.0,3,1,12,41,11,14,10,15,32,2,14,109,50,52,245,1.07,14.29,8.33,3,5,0,3.42,3.2,0.13,0,4,1,0,0,4,0,4,33.33,0.0,40.0,40.0,3950945,Asida
Toidi,Blue,8.0,-3,1,7,27,6,12,15,15,92,2,14,85,20,38,253,1.25,14.29,14.29,6,0,0,3.86,6.13,0.36,0,2,2,0,0,2,1,2,28.57,0.0,13.33,13.33,3950945,Asida
Messi,Red,8.0,3,0,7,60,7,13,14,18,117,1,14,75,35,37,245,1.38,7.14,0.0,6,4,0,8.57,8.36,0.48,0,0,0,0,0,0,0,1,0.0,0.0,0.0,7.14,3950945,Asida
KING KRULE,Blue,8.0,-3,1,12,69,11,18,5,6,26,2,14,96,10,40,253,0.33,14.29,8.33,7,1,0,5.75,5.2,0.1,0,5,0,0,0,5,0,5,41.67,0.0,100.0,100.0,3950945,Asida
BallsToYou.,Red,8.0,3,3,21,111,18,20,9,12,19,1,14,106,15,45,245,0.6,7.14,14.29,2,3,0,5.29,2.11,0.08,0,7,4,0,0,7,0,9,33.33,0.0,77.78,100.0,3950945,Asida
bubblez,Red,8.0,3,1,10,41,9,10,8,10,74,1,14,59,10,24,245,1.0,7.14,10.0,1,2,0,4.1,9.25,0.3,0,4,3,2,0,4,0,3,40.0,66.67,50.0,37.5,3950945,Asida
tits,Blue,8.0,-3,0,10,67,10,12,13,17,61,4,14,76,30,36,253,1.42,28.57,0.0,2,4,0,6.7,4.69,0.24,1,4,0,0,0,4,1,4,40.0,0.0,30.77,30.77,3950945,Asida
Prime,Blue,8.0,-3,0,15,82,15,18,11,16,7,1,14,98,25,43,253,0.89,7.14,0.0,3,5,0,5.47,0.64,0.03,1,6,3,0,0,6,0,7,40.0,0.0,54.55,63.64,3950945,Asida
Messi,Red,8.0,4,1,13,81,12,12,12,14,73,2,14,114,30,50,284,1.17,14.29,7.69,0,2,0,6.23,6.08,0.26,0,1,2,0,1,1,1,5,7.69,0.0,8.33,41.67,3950946,Sardonica
Light,Red,8.0,4,4,16,132,12,13,6,6,26,0,14,125,5,51,284,0.46,0.0,25.0,1,0,0,8.25,4.33,0.09,1,5,1,0,0,5,0,4,31.25,0.0,83.33,66.67,3950946,Sardonica
Enervate,Blue,8.0,-4,0,11,77,11,15,12,13,23,1,14,106,0,42,293,0.87,7.14,0.0,4,1,0,7.0,1.92,0.08,0,4,2,1,0,4,2,4,36.36,50.0,33.33,33.33,3950946,Sardonica
KING KRULE,Red,8.0,4,1,16,61,15,15,9,13,10,3,14,128,5,51,284,0.87,21.43,6.25,0,4,0,3.81,1.11,0.04,0,7,2,1,0,7,0,9,43.75,50.0,77.78,100.0,3950946,Sardonica
Toidi,Red,8.0,4,1,5,19,4,10,14,16,103,2,14,61,5,25,284,1.6,14.29,20.0,6,2,0,3.8,7.36,0.36,0,2,0,0,0,2,3,2,40.0,0.0,14.29,14.29,3950946,Sardonica
BallsToYou.,Blue,8.0,-4,0,13,77,13,13,4,7,30,4,14,106,15,45,293,0.54,28.57,0.0,0,3,0,5.92,7.5,0.1,0,4,2,1,0,4,1,6,30.77,50.0,100.0,150.0,3950946,Sardonica
tits,Blue,8.0,-4,0,9,72,9,13,13,13,60,1,14,85,0,34,293,1.0,7.14,0.0,4,0,0,8.0,4.62,0.2,0,1,0,0,0,1,0,2,11.11,0.0,7.69,15.38,3950946,Sardonica
Prime,Blue,8.0,-4,3,11,58,8,10,14,16,85,1,14,67,10,28,293,1.6,7.14,27.27,2,2,0,5.27,6.07,0.29,0,4,1,0,0,4,0,5,36.36,0.0,28.57,35.71,3950946,Sardonica
Messi,Red,8.0,5,3,10,73,7,9,10,11,70,2,14,55,10,24,240,1.22,14.29,30.0,2,1,0,7.3,7.0,0.29,0,1,0,0,0,1,0,0,10.0,0.0,10.0,0.0,3950947,Centenaria
Light,Blue,8.0,-5,2,11,62,9,11,5,8,31,2,14,82,10,34,239,0.73,14.29,18.18,2,3,0,5.64,6.2,0.13,0,4,0,0,0,4,0,4,36.36,0.0,80.0,80.0,3950947,Centenaria
Toidi,Blue,8.0,-5,0,4,8,4,6,7,12,132,2,14,88,10,36,239,2.0,14.29,0.0,2,5,0,2.0,18.86,0.55,0,3,1,0,0,3,1,3,75.0,0.0,42.86,42.86,3950947,Centenaria
KING KRULE,Blue,8.0,-5,0,10,35,10,15,9,10,87,2,14,126,5,51,239,0.67,14.29,0.0,5,1,0,3.5,9.67,0.36,0,4,1,0,0,4,1,6,40.0,0.0,44.44,66.67,3950947,Centenaria
Enervate,Blue,8.0,-5,2,16,135,14,17,6,8,25,1,14,99,15,41,239,0.47,7.14,12.5,3,2,0,8.44,4.17,0.1,1,4,2,1,1,4,0,5,25.0,50.0,66.67,83.33,3950947,Centenaria
bubblez,Red,8.0,5,3,7,46,4,6,6,11,34,3,14,60,10,26,240,1.83,21.43,42.86,2,5,0,6.57,5.67,0.14,1,2,0,0,0,2,1,2,28.57,0.0,33.33,33.33,3950947,Centenaria
BallsToYou.,Red,8.0,5,2,14,110,12,12,7,8,20,1,14,87,5,35,240,0.67,7.14,14.29,0,1,0,7.86,2.86,0.08,2,2,2,1,1,2,2,3,14.29,50.0,28.57,42.86,3950947,Centenaria
Prime,Red,8.0,5,1,5,10,4,14,14,18,85,1,14,55,25,27,240,1.29,7.14,20.0,10,4,0,2.0,6.07,0.35,0,3,1,0,0,3,3,2,60.0,0.0,21.43,14.29,3950947,Centenaria
Enervate,Red,9.0,1,0,11,55,11,15,13,14,21,2,16,122,30,54,282,0.93,12.5,0.0,4,1,0,5.0,1.62,0.07,0,3,1,1,0,3,0,3,27.27,100.0,23.08,23.08,3950948,Milano 2
KING KRULE,Red,9.0,1,2,9,114,7,11,8,10,85,3,16,81,5,33,282,0.91,18.75,22.22,4,2,0,12.67,10.62,0.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,12.5,3950948,Milano 2
Toidi,Red,9.0,1,0,4,29,4,7,18,24,141,2,16,123,35,55,282,3.43,12.5,0.0,3,6,0,7.25,7.83,0.5,0,1,0,0,0,1,2,1,25.0,0.0,5.56,5.56,3950948,Milano 2
Light,Red,9.0,1,2,17,132,15,17,9,14,29,3,16,86,15,37,282,0.82,18.75,11.76,2,5,0,7.76,3.22,0.1,2,6,0,0,0,6,1,4,35.29,0.0,66.67,44.44,3950948,Milano 2
Messi,Blue,9.0,-1,2,15,87,13,15,11,13,44,2,16,95,15,41,330,0.87,12.5,13.33,2,2,0,5.8,4.0,0.13,0,5,0,0,0,5,1,5,33.33,0.0,45.45,45.45,3950948,Milano 2
BallsToYou.,Blue,9.0,-1,0,12,56,12,18,11,14,50,3,16,101,20,44,330,0.78,18.75,0.0,6,3,0,4.67,4.55,0.15,0,5,2,0,0,5,0,3,41.67,0.0,45.45,27.27,3950948,Milano 2
bubblez,Blue,9.0,-1,1,16,106,15,19,5,6,18,0,16,112,15,47,330,0.32,0.0,6.25,4,1,0,6.62,3.6,0.05,1,4,2,1,0,4,0,6,25.0,50.0,80.0,120.0,3950948,Milano 2
Prime,Blue,9.0,-1,0,8,33,8,14,10,13,81,1,16,138,10,56,330,0.93,6.25,0.0,6,3,0,4.12,8.1,0.25,0,4,2,1,0,4,0,4,50.0,50.0,40.0,40.0,3950948,Milano 2
mactheroni,Blue,8.0,-1,0,13,70,13,16,11,11,20,1,14,117,0,46,244,0.69,7.14,0.0,3,0,0,5.38,1.82,0.08,0,2,1,1,0,2,0,2,15.38,100.0,18.18,18.18,3950956,Moon Base 2024
Sugar,Red,8.0,1,3,15,104,11,12,12,16,13,1,14,89,5,35,300,1.33,7.14,20.0,1,4,1,6.93,1.08,0.04,0,5,0,0,0,5,0,3,33.33,0.0,41.67,25.0,3950956,Moon Base 2024
Rudey,Red,8.0,1,0,4,10,4,9,13,13,95,1,14,59,5,23,300,1.44,7.14,0.0,5,0,0,2.5,7.31,0.32,0,2,0,0,0,2,0,2,50.0,0.0,15.38,15.38,3950956,Moon Base 2024
KungFuKenny,Red,8.0,1,0,13,94,13,14,7,7,13,2,14,109,5,43,300,0.5,14.29,0.0,1,0,0,7.23,1.86,0.04,0,4,1,1,0,4,0,6,30.77,100.0,57.14,85.71,3950956,Moon Base 2024
LOWTIERBALL,Blue,8.0,-1,0,7,72,7,8,5,7,130,1,14,71,0,28,244,0.88,7.14,0.0,1,2,0,10.29,26.0,0.53,1,1,1,0,0,1,0,2,14.29,0.0,20.0,40.0,3950956,Moon Base 2024
phreak,Blue,8.0,-1,1,10,63,9,10,12,16,109,4,14,86,15,37,244,1.6,28.57,10.0,1,4,0,6.3,9.08,0.45,0,1,1,1,0,1,0,3,10.0,100.0,8.33,25.0,3950956,Moon Base 2024
jerm,Blue,8.0,-1,1,12,95,11,16,7,8,36,3,14,92,15,39,244,0.5,21.43,8.33,5,1,0,7.92,5.14,0.15,2,3,0,0,0,3,0,5,25.0,0.0,42.86,71.43,3950956,Moon Base 2024
Sambal 1,Red,8.0,1,0,7,36,7,8,9,12,94,1,14,82,5,33,300,1.5,7.14,0.0,1,3,0,5.14,10.44,0.31,0,2,2,1,0,2,1,1,28.57,50.0,22.22,11.11,3950956,Moon Base 2024
Sugar,Red,0.9,2,1,2,12,1,1,0,0,3,0,0,10,5,5,9,0.0,0.0,50.0,0,0,0,6.0,0.0,0.33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
mactheroni,Red,0.9,2,1,2,14,1,1,1,1,1,0,0,15,0,6,9,1.0,0.0,50.0,0,0,0,7.0,1.0,0.11,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3950958,Combine
KungFuKenny,Blue,0.9,-2,0,0,0,0,0,0,0,7,0,0,5,0,2,29,0.0,0.0,0.0,0,0,0,0.0,0.0,0.24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
jerm,Red,0.9,2,0,1,3,0,0,1,1,27,0,0,0,3,0,9,0.0,0.0,0.0,0,0,1,3.0,27.0,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
Sambal 1,Blue,0.9,-2,0,2,8,2,2,1,1,0,0,0,10,5,5,29,0.5,0.0,0.0,0,0,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
phreak,Blue,0.9,-2,0,2,1,1,1,1,1,3,0,0,10,0,4,29,1.0,0.0,0.0,0,0,1,0.5,3.0,0.1,0,2,1,1,0,1,0,0,100.0,100.0,100.0,0.0,3950958,Combine
DAD.,Blue,0.3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0.0,0.0,0.0,0,0,0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
LOWTIERBALL,Red,0.9,2,0,0,0,0,0,1,1,31,0,0,10,8,5,9,0.0,0.0,0.0,0,0,0,0.0,31.0,3.44,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950958,Combine
Howard,Blue,8.0,-1,1,10,84,9,10,7,7,47,1,14,85,0,34,353,0.7,7.14,10.0,1,0,0,8.4,6.71,0.13,0,2,1,1,0,2,0,2,20.0,100.0,28.57,28.57,3950969,Oak
jerm,Red,8.0,1,1,8,85,7,7,6,6,22,2,14,65,0,26,347,0.86,14.29,12.5,0,0,0,10.62,3.67,0.06,1,0,1,1,1,0,0,1,0.0,100.0,0.0,16.67,3950969,Oak
KOB,Blue,8.0,-1,0,4,17,4,5,9,9,70,0,14,35,0,14,353,1.8,0.0,0.0,1,0,0,4.25,7.78,0.2,0,2,1,1,0,2,0,2,50.0,100.0,22.22,22.22,3950969,Oak
Adamn,Blue,8.0,-1,0,12,148,12,12,6,6,1,5,14,111,0,44,353,0.5,35.71,0.0,0,0,0,12.33,0.17,0.0,2,1,0,0,0,1,0,2,8.33,0.0,16.67,33.33,3950969,Oak
CreedBratton,Red,8.0,1,0,6,51,5,5,5,8,53,2,14,100,0,40,347,1.6,14.29,0.0,0,3,1,8.5,10.6,0.15,0,1,1,1,0,1,0,1,16.67,100.0,20.0,20.0,3950969,Oak
KungFuKenny,Red,8.0,1,0,8,126,8,8,12,12,63,1,14,95,0,38,347,1.5,7.14,0.0,0,0,0,15.75,5.25,0.18,3,0,0,0,0,0,0,1,0.0,0.0,0.0,8.33,3950969,Oak
Trapsin,Blue,8.0,-1,0,9,98,9,10,4,4,26,3,14,102,0,40,353,0.4,21.43,0.0,1,0,0,10.89,6.5,0.07,1,1,0,0,0,1,1,2,11.11,0.0,25.0,50.0,3950969,Oak
o o l e r,Red,8.0,1,1,7,91,6,6,11,11,25,0,14,87,0,34,347,1.83,0.0,14.29,0,0,0,13.0,2.27,0.07,1,0,1,0,0,0,0,1,0.0,0.0,0.0,9.09,3950969,Oak
Sugar,Blue,8.0,-3,1,12,110,11,13,8,8,25,1,14,87,5,35,234,0.62,7.14,8.33,2,0,0,9.17,3.12,0.11,2,2,1,1,0,2,0,3,16.67,100.0,25.0,37.5,3950972,Sardonica
anti-re,Blue,8.0,-3,0,15,118,15,19,5,9,43,4,14,142,20,60,234,0.47,28.57,0.0,4,4,0,7.87,8.6,0.18,1,2,2,1,0,2,1,2,13.33,50.0,40.0,40.0,3950972,Sardonica
CreedBratton,Blue,8.0,-3,1,7,27,6,10,7,7,123,1,14,109,10,44,234,0.7,7.14,14.29,4,0,0,3.86,17.57,0.53,0,4,1,1,0,4,0,3,57.14,100.0,57.14,42.86,3950972,Sardonica
~,Blue,8.0,-3,0,3,24,3,9,22,22,139,2,14,80,25,37,234,2.44,14.29,0.0,6,0,0,8.0,6.32,0.59,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950972,Sardonica
Anti_Social,Red,8.0,3,0,12,42,12,13,9,9,64,1,14,85,15,37,279,0.69,7.14,0.0,1,0,0,3.5,7.11,0.23,0,6,1,0,0,6,1,8,50.0,0.0,66.67,88.89,3950972,Sardonica
phreak,Red,8.0,3,1,7,54,6,6,12,21,89,3,14,88,15,37,279,3.5,21.43,14.29,0,9,0,7.71,7.42,0.32,0,2,1,0,0,2,0,1,28.57,0.0,16.67,8.33,3950972,Sardonica
Adamn,Red,8.0,3,2,17,91,14,15,3,9,23,2,14,90,15,39,279,0.6,14.29,11.76,1,6,1,5.35,7.67,0.08,0,5,3,2,1,4,0,4,29.41,66.67,133.33,133.33,3950972,Sardonica
D Rek,Red,8.0,3,2,12,47,10,13,11,12,37,0,14,133,25,57,279,0.92,0.0,16.67,3,1,0,3.92,3.36,0.13,0,5,2,1,0,5,2,4,41.67,50.0,45.45,36.36,3950972,Sardonica
Sugar,Blue,3.0,-5,0,4,12,4,7,5,5,2,0,4,20,15,11,60,0.71,0.0,0.0,3,0,0,3.0,0.4,0.03,0,3,0,0,0,3,0,3,75.0,0.0,60.0,60.0,3950976,Sardonica
~,Blue,3.0,-5,0,2,0,2,6,4,4,54,0,4,22,0,8,60,0.67,0.0,0.0,4,0,0,0.0,13.5,0.9,0,2,0,0,0,2,0,2,100.0,0.0,50.0,50.0,3950976,Sardonica
anti-re,Red,3.0,5,2,6,20,4,4,3,9,13,2,4,32,0,12,38,2.25,50.0,33.33,0,6,0,3.33,4.33,0.34,0,2,0,0,0,2,2,2,33.33,0.0,66.67,66.67,3950976,Sardonica
Anti_Social,Red,3.0,5,1,2,8,1,2,7,7,107,0,4,10,0,4,38,3.5,0.0,50.0,1,0,0,4.0,15.29,2.82,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3950976,Sardonica
KungFuKenny,Blue,3.0,-5,0,4,25,4,4,3,3,25,0,4,30,0,12,60,0.75,0.0,0.0,0,0,0,6.25,8.33,0.42,1,3,0,0,0,3,0,2,75.0,0.0,100.0,66.67,3950976,Sardonica
LogisticMap,Blue,3.0,-5,0,2,1,2,2,1,4,31,1,4,15,10,8,60,2.0,25.0,0.0,0,3,0,0.5,31.0,0.52,0,2,1,0,0,2,0,2,100.0,0.0,200.0,200.0,3950976,Sardonica
D Rek,Red,3.0,5,1,8,23,7,8,0,1,18,0,4,35,0,14,38,0.12,0.0,12.5,1,1,0,2.88,0.0,0.47,0,3,2,1,1,3,0,3,37.5,50.0,0.0,0.0,3950976,Sardonica
phreak,Red,3.0,5,1,2,9,1,2,2,2,101,1,4,15,5,7,38,1.0,25.0,50.0,1,0,0,4.5,50.5,2.66,0,1,1,0,0,1,0,1,50.0,0.0,50.0,50.0,3950976,Sardonica
Sugar,Blue,0.9,0,0,1,37,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0,0,1,37.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
~,Red,0.9,0,0,0,0,0,0,0,0,11,0,0,10,0,4,37,0.0,0.0,0.0,0,0,0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
LogisticMap,Blue,0.9,0,0,0,0,0,0,0,0,4,0,0,5,0,2,19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
flopphone,Blue,0.9,0,0,0,0,0,0,1,1,0,0,0,5,0,2,19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
NEUhusky,Red,0.3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0.0,0.0,0.14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
D Rek,Red,0.9,0,0,1,19,1,1,0,0,13,0,0,5,0,2,37,0.0,0.0,0.0,0,0,0,19.0,0.0,0.35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
Anti_Social,Blue,0.9,0,0,0,0,0,0,0,0,5,0,0,5,0,2,19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950979,Moon Base 2024
phreak,Red,0.9,0,0,1,0,0,0,0,0,13,0,0,5,0,2,37,0.0,0.0,0.0,0,0,1,0.0,0.0,0.35,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3950979,Moon Base 2024
jerm,Blue,8.0,1,0,5,38,4,5,11,14,46,2,14,82,0,32,274,2.8,14.29,0.0,1,3,1,7.6,4.18,0.17,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950980,Audacity 2
Penis Wings,Blue,8.0,1,1,9,131,8,8,7,7,45,1,14,81,0,32,274,0.88,7.14,11.11,0,0,0,14.56,6.43,0.16,3,1,0,0,0,1,0,3,11.11,0.0,14.29,42.86,3950980,Audacity 2
helprefugees,Red,8.0,-1,0,10,64,10,11,6,8,44,2,14,84,0,32,328,0.73,14.29,0.0,1,2,0,6.4,7.33,0.13,1,3,0,0,0,3,0,5,30.0,0.0,50.0,83.33,3950980,Audacity 2
broseph,Blue,8.0,1,0,7,58,7,7,7,7,38,2,14,104,0,40,274,1.0,14.29,0.0,0,0,0,8.29,5.43,0.14,1,1,0,0,0,1,0,3,14.29,0.0,14.29,42.86,3950980,Audacity 2
Howard,Red,8.0,-1,0,10,73,10,11,5,5,19,1,14,106,0,42,328,0.45,7.14,0.0,1,0,0,7.3,3.8,0.06,1,4,2,1,0,4,0,5,40.0,50.0,80.0,100.0,3950980,Audacity 2
Rick G. #853,Red,8.0,-1,1,11,76,10,11,9,9,44,3,14,75,0,30,328,0.82,21.43,9.09,1,0,0,6.91,4.89,0.13,1,3,3,1,0,3,0,4,27.27,33.33,33.33,44.44,3950980,Audacity 2
o o l e r,Red,8.0,-1,0,6,61,6,9,10,10,67,1,14,55,0,22,328,1.11,7.14,0.0,3,0,0,10.17,6.7,0.2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3950980,Audacity 2
laserpig,Blue,8.0,1,1,13,101,12,13,10,10,33,2,14,64,0,24,274,0.77,14.29,7.69,1,0,0,7.77,3.3,0.12,1,4,3,2,1,4,1,5,30.77,66.67,40.0,50.0,3950980,Audacity 2
CreedBratton,Blue,4.6,5,0,4,7,4,5,4,5,98,0,8,30,15,15,116,1.0,0.0,0.0,1,1,0,1.75,24.5,0.84,0,2,3,2,1,2,1,2,50.0,66.67,50.0,50.0,3950983,Asida
anti-re,Blue,4.6,5,5,9,71,4,4,3,3,19,1,8,30,10,14,116,0.75,12.5,55.56,0,0,0,7.89,6.33,0.16,1,2,0,0,0,2,0,3,22.22,0.0,66.67,100.0,3950983,Asida
Anti_Social,Red,4.6,-5,0,4,12,4,10,2,2,44,0,8,56,20,26,122,0.2,0.0,0.0,6,0,0,3.0,22.0,0.36,0,2,0,0,0,2,0,2,50.0,0.0,100.0,100.0,3950983,Asida
